Airline Name,Source,Destination,Departure_Time,Arrival_Time,Duration,Total_Stops,Price
Vistara,Mumbai,Kolkata,11:55,19:35,07h 40m,1-stop,"24,633"
Vistara,Mumbai,Kolkata,10:25,19:35,09h 10m,1-stop,"24,633"
Vistara,Mumbai,Kolkata,10:45,19:35,08h 50m,2+-stop,"26,101"
Vistara,Mumbai,Kolkata,10:25,19:35,09h 10m,2+-stop,"29,568"
Vistara,Mumbai,Kolkata,05:30,19:35,14h 05m,1-stop,"33,033"
GO FIRST,Mumbai,Hyderabad,20:10,21:45,01h 35m,non-stop,"5,786"
Vistara,Mumbai,Hyderabad,06:20,07:50,01h 30m,non-stop,"5,941"
Vistara,Mumbai,Hyderabad,10:45,12:15,01h 30m,non-stop,"5,941"
Vistara,Mumbai,Hyderabad,19:20,20:55,01h 35m,non-stop,"5,941"
Indigo,Mumbai,Hyderabad,17:30,18:50,01h 20m,non-stop,"5,943"
Indigo,Mumbai,Hyderabad,06:05,07:30,01h 25m,non-stop,"5,943"
Indigo,Mumbai,Hyderabad,09:00,10:25,01h 25m,non-stop,"5,943"
Indigo,Mumbai,Hyderabad,16:05,17:30,01h 25m,non-stop,"5,943"
Indigo,Mumbai,Hyderabad,18:05,19:30,01h 25m,non-stop,"5,943"
Indigo,Mumbai,Hyderabad,19:55,21:20,01h 25m,non-stop,"5,943"
Indigo,Mumbai,Hyderabad,07:15,08:45,01h 30m,non-stop,"5,943"
Air India,Mumbai,Hyderabad,20:10,21:40,01h 30m,non-stop,
AirAsia,Mumbai,Hyderabad,22:00,08:45,10h 45m,1-stop,"8,047"
AirAsia,Mumbai,Hyderabad,21:20,08:45,11h 25m,1-stop,"8,047"
Indigo,Mumbai,Hyderabad,11:10,12:40,01h 30m,non-stop,"8,096"
Vistara,Mumbai,Hyderabad,21:20,22:40,01h 20m,non-stop,"9,408"
Vistara,Mumbai,Hyderabad,17:00,18:25,01h 25m,non-stop,"9,408"
Indigo,Mumbai,Hyderabad,16:55,03:20,10h 25m,1-stop,"9,828"
Indigo,Mumbai,Hyderabad,09:40,17:15,07h 35m,1-stop,"10,091"
Indigo,Mumbai,Hyderabad,22:20,03:20,05h 00m,1-stop,"10,878"
Vistara,Mumbai,Hyderabad,17:30,21:10,03h 40m,1-stop,"12,659"
Vistara,Mumbai,Hyderabad,21:30,08:55,11h 25m,1-stop,"12,659"
Vistara,Mumbai,Hyderabad,07:00,21:10,14h 10m,1-stop,"12,659"
Vistara,Mumbai,Hyderabad,17:30,08:55,15h 25m,1-stop,"12,659"
Vistara,Mumbai,Hyderabad,15:45,22:55,07h 10m,1-stop,"11,923"
Vistara,Mumbai,Hyderabad,12:25,19:50,07h 25m,1-stop,"11,923"
Vistara,Mumbai,Hyderabad,12:25,22:55,10h 30m,1-stop,"11,923"
Vistara,Mumbai,Hyderabad,08:45,19:50,11h 05m,1-stop,"11,923"
Vistara,Mumbai,Hyderabad,07:30,19:50,12h 20m,1-stop,"11,923"
Vistara,Mumbai,Hyderabad,06:30,19:50,13h 20m,1-stop,"11,923"
Vistara,Mumbai,Hyderabad,08:45,22:55,14h 10m,1-stop,"11,923"
Vistara,Mumbai,Hyderabad,07:30,22:55,15h 25m,1-stop,"11,923"
Vistara,Mumbai,Hyderabad,06:30,22:55,16h 25m,1-stop,"11,923"
Air India,Mumbai,Hyderabad,19:00,11:50,16h 50m,1-stop,
Air India,Mumbai,Hyderabad,18:00,11:50,17h 50m,1-stop,
Air India,Mumbai,Hyderabad,16:00,11:50,19h 50m,1-stop,
Air India,Mumbai,Hyderabad,15:25,11:50,20h 25m,1-stop Via IXU,
Air India,Mumbai,Hyderabad,10:00,11:50,25h 50m,1-stop,
Air India,Mumbai,Hyderabad,08:00,11:50,27h 50m,1-stop,
Air India,Mumbai,Hyderabad,07:20,11:50,28h 30m,1-stop Via IDR,
Vistara,Mumbai,Hyderabad,22:45,17:00,18h 15m,1-stop,"12,367"
Vistara,Mumbai,Hyderabad,21:55,17:00,19h 05m,1-stop,"12,367"
Vistara,Mumbai,Hyderabad,20:55,17:00,20h 05m,1-stop,"12,367"
Vistara,Mumbai,Hyderabad,19:45,17:00,21h 15m,1-stop,"12,367"
Vistara,Mumbai,Hyderabad,07:00,08:55,25h 55m,1-stop,"12,659"
Air India,Mumbai,Hyderabad,18:00,23:45,05h 45m,1-stop,
Air India,Mumbai,Hyderabad,16:00,23:45,07h 45m,1-stop,
Air India,Mumbai,Hyderabad,15:25,23:45,08h 20m,1-stop Via IXU,
Air India,Mumbai,Hyderabad,10:00,23:45,13h 45m,1-stop,
Air India,Mumbai,Hyderabad,08:00,23:45,15h 45m,1-stop,
Air India,Mumbai,Hyderabad,07:20,23:45,16h 25m,1-stop Via IDR,
Air India,Mumbai,Hyderabad,07:00,23:45,16h 45m,1-stop,
Vistara,Mumbai,Hyderabad,22:45,12:40,13h 55m,1-stop,"12,955"
Vistara,Mumbai,Hyderabad,21:55,12:40,14h 45m,1-stop,"12,955"
Vistara,Mumbai,Hyderabad,20:55,12:40,15h 45m,1-stop,"12,955"
Vistara,Mumbai,Hyderabad,19:45,12:40,16h 55m,1-stop,"12,955"
Vistara,Mumbai,Hyderabad,15:45,12:40,20h 55m,1-stop,"12,955"
Vistara,Mumbai,Hyderabad,21:30,21:10,23h 40m,1-stop,"12,976"
Vistara,Mumbai,Hyderabad,11:55,08:55,21h 00m,2+-stop,"13,320"
Vistara,Mumbai,Hyderabad,11:55,21:10,33h 15m,2+-stop,"13,637"
Vistara,Mumbai,Hyderabad,11:55,21:10,33h 15m,2+-stop,"13,637"
Vistara,Mumbai,Hyderabad,16:30,21:10,04h 40m,1-stop,"13,921"
Vistara,Mumbai,Hyderabad,16:00,21:10,05h 10m,1-stop,"13,921"
Vistara,Mumbai,Hyderabad,09:05,21:10,12h 05m,1-stop,"13,921"
Vistara,Mumbai,Hyderabad,19:10,08:55,13h 45m,1-stop,"13,921"
Vistara,Mumbai,Hyderabad,16:30,08:55,16h 25m,1-stop,"13,921"
Vistara,Mumbai,Hyderabad,16:00,08:55,16h 55m,1-stop,"13,921"
Vistara,Mumbai,Hyderabad,09:05,08:55,23h 50m,1-stop,"13,921"
Vistara,Mumbai,Hyderabad,19:10,21:10,26h 00m,1-stop,"14,238"
GO FIRST,Mumbai,Hyderabad,05:20,15:10,09h 50m,1-stop,"14,869"
SpiceJet,Mumbai,Hyderabad,15:35,09:40,18h 05m,1-stop,
SpiceJet,Mumbai,Hyderabad,11:15,09:40,22h 25m,1-stop,
GO FIRST,Mumbai,Hyderabad,22:30,11:00,12h 30m,1-stop,"16,311"
GO FIRST,Mumbai,Hyderabad,21:20,11:00,13h 40m,1-stop,"16,311"
Indigo,Mumbai,Hyderabad,22:20,08:35,10h 15m,1-stop,"15,293"
GO FIRST,Mumbai,Hyderabad,08:40,23:10,14h 30m,1-stop,"16,311"
Indigo,Mumbai,Hyderabad,04:55,08:35,03h 40m,1-stop,"16,191"
GO FIRST,Mumbai,Hyderabad,16:45,23:10,06h 25m,1-stop,"16,311"
Vistara,Mumbai,Hyderabad,22:35,17:00,18h 25m,2+-stop,"16,901"
Vistara,Mumbai,Hyderabad,22:35,17:00,18h 25m,2+-stop,"16,901"
Indigo,Mumbai,Hyderabad,11:25,15:35,04h 10m,1-stop,"17,299"
Vistara,Mumbai,Hyderabad,06:35,19:50,13h 15m,2+-stop,"17,489"
Vistara,Mumbai,Hyderabad,22:35,12:40,14h 05m,2+-stop,"17,489"
Vistara,Mumbai,Hyderabad,06:35,22:55,16h 20m,2+-stop,"17,489"
Air India,Mumbai,Hyderabad,05:45,11:50,30h 05m,2+-stop,
Air India,Mumbai,Hyderabad,21:05,21:15,24h 10m,1-stop,
Air India,Mumbai,Hyderabad,06:00,21:15,15h 15m,1-stop,
Air India,Mumbai,Hyderabad,05:45,23:45,18h 00m,2+-stop,
Vistara,Mumbai,Hyderabad,05:30,17:30,12h 00m,1-stop,"18,228"
AirAsia,Mumbai,Hyderabad,13:05,17:30,04h 25m,1-stop,"19,725"
Vistara,Mumbai,Hyderabad,08:45,17:00,08h 15m,1-stop,"19,801"
Vistara,Mumbai,Hyderabad,18:30,12:40,18h 10m,1-stop,"19,803"
Air India,Mumbai,Hyderabad,19:00,19:30,24h 30m,1-stop,
Vistara,Mumbai,Hyderabad,07:30,12:40,05h 10m,1-stop,"20,641"
Vistara,Mumbai,Hyderabad,06:30,12:40,06h 10m,1-stop,"20,641"
Vistara,Mumbai,Hyderabad,11:55,19:50,07h 55m,1-stop,"23,896"
Vistara,Mumbai,Hyderabad,10:25,17:00,06h 35m,1-stop,"26,943"
Air India,Mumbai,Hyderabad,11:15,19:30,32h 15m,2+-stop,
Air India,Mumbai,Hyderabad,11:15,23:45,36h 30m,2+-stop,
SpiceJet,Mumbai,Chennai,19:35,21:30,01h 55m,non-stop,"8,568"
GO FIRST,Mumbai,Chennai,05:45,07:40,01h 55m,non-stop,"8,410"
Indigo,Mumbai,Chennai,22:15,00:05,01h 50m,non-stop,"8,568"
Indigo,Mumbai,Chennai,05:35,07:30,01h 55m,non-stop,"8,568"
Indigo,Mumbai,Chennai,06:50,08:50,02h 00m,non-stop,"8,568"
Indigo,Mumbai,Chennai,16:45,18:45,02h 00m,non-stop,"8,568"
Vistara,Mumbai,Chennai,06:45,08:50,02h 05m,non-stop,"8,566"
Vistara,Mumbai,Chennai,09:45,11:50,02h 05m,non-stop,"8,566"
Vistara,Mumbai,Chennai,21:00,23:05,02h 05m,non-stop,"8,566"
SpiceJet,Mumbai,Chennai,16:55,22:00,05h 05m,1-stop,"8,568"
Indigo,Mumbai,Chennai,10:15,12:15,02h 00m,non-stop,"8,568"
Indigo,Mumbai,Chennai,09:00,11:15,02h 15m,non-stop,"8,568"
Air India,Mumbai,Chennai,05:25,07:25,02h 00m,non-stop,
Indigo,Mumbai,Chennai,15:30,17:25,01h 55m,non-stop,"8,883"
Indigo,Mumbai,Chennai,16:55,21:20,04h 25m,1-stop,"8,883"
Indigo,Mumbai,Chennai,19:55,00:25,04h 30m,1-stop,"8,883"
Indigo,Mumbai,Chennai,07:35,12:10,04h 35m,1-stop,"8,883"
Indigo,Mumbai,Chennai,06:05,10:50,04h 45m,1-stop,"8,883"
Indigo,Mumbai,Chennai,06:05,12:10,06h 05m,1-stop,"8,883"
Indigo,Mumbai,Chennai,18:05,00:25,06h 20m,1-stop,"8,883"
Indigo,Mumbai,Chennai,17:30,00:25,06h 55m,1-stop,"8,883"
Indigo,Mumbai,Chennai,14:00,21:20,07h 20m,1-stop,"8,883"
Indigo,Mumbai,Chennai,08:30,15:55,07h 25m,1-stop,"8,883"
Indigo,Mumbai,Chennai,07:35,15:55,08h 20m,1-stop,"8,883"
Air India,Mumbai,Chennai,09:00,10:55,01h 55m,non-stop,
Indigo,Mumbai,Chennai,19:40,21:35,01h 55m,non-stop,"9,198"
Indigo,Mumbai,Chennai,09:10,17:10,08h 00m,1-stop,"9,907"
Indigo,Mumbai,Chennai,07:15,15:10,07h 55m,1-stop,"10,248"
Indigo,Mumbai,Chennai,07:15,11:25,04h 10m,1-stop,"10,931"
Indigo,Mumbai,Chennai,09:00,15:10,06h 10m,1-stop,"10,931"
Indigo,Mumbai,Chennai,16:05,00:25,08h 20m,1-stop,"10,931"
Air India,Mumbai,Chennai,19:00,08:55,13h 55m,1-stop,
Air India,Mumbai,Chennai,18:00,08:55,14h 55m,1-stop,
Air India,Mumbai,Chennai,16:00,08:55,16h 55m,1-stop,
Air India,Mumbai,Chennai,15:25,08:55,17h 30m,1-stop Via IXU,
Air India,Mumbai,Chennai,10:00,08:55,22h 55m,1-stop,
Air India,Mumbai,Chennai,08:00,08:55,24h 55m,1-stop,
Air India,Mumbai,Chennai,07:20,08:55,25h 35m,1-stop Via Indore,
Air India,Mumbai,Chennai,07:00,08:55,25h 55m,1-stop,
Air India,Mumbai,Chennai,19:00,23:35,28h 35m,1-stop,
Indigo,Mumbai,Chennai,18:05,22:05,04h 00m,1-stop,"11,613"
Air India,Mumbai,Chennai,16:00,23:35,07h 35m,1-stop,
Air India,Mumbai,Chennai,15:25,23:35,08h 10m,1-stop Via IXU,
Air India,Mumbai,Chennai,10:00,23:35,13h 35m,1-stop,
Air India,Mumbai,Chennai,08:00,23:35,15h 35m,1-stop,
Air India,Mumbai,Chennai,07:20,23:35,16h 15m,1-stop Via Indore,
Air India,Mumbai,Chennai,07:00,23:35,16h 35m,1-stop,
Indigo,Mumbai,Chennai,06:05,11:25,05h 20m,1-stop,"12,296"
Indigo,Mumbai,Chennai,09:10,15:15,06h 05m,1-stop,"12,296"
Vistara,Mumbai,Chennai,17:50,19:50,02h 00m,non-stop,"12,453"
Vistara,Mumbai,Chennai,22:45,20:15,21h 30m,1-stop,"12,511"
Vistara,Mumbai,Chennai,21:55,20:15,22h 20m,1-stop,"12,511"
Vistara,Mumbai,Chennai,20:55,20:15,23h 20m,1-stop,"12,511"
Vistara,Mumbai,Chennai,19:45,20:15,24h 30m,1-stop,"12,511"
Indigo,Mumbai,Chennai,09:55,15:55,06h 00m,1-stop,"12,637"
Vistara,Mumbai,Chennai,15:45,22:45,07h 00m,1-stop,"12,955"
Vistara,Mumbai,Chennai,12:25,22:45,10h 20m,1-stop,"12,955"
Vistara,Mumbai,Chennai,08:45,22:45,14h 00m,1-stop,"12,955"
Vistara,Mumbai,Chennai,07:30,22:45,15h 15m,1-stop,"12,955"
Vistara,Mumbai,Chennai,06:30,22:45,16h 15m,1-stop,"12,955"
Vistara,Mumbai,Chennai,22:45,22:45,24h 00m,1-stop,"12,955"
Vistara,Mumbai,Chennai,21:55,22:45,24h 50m,1-stop,"12,955"
Vistara,Mumbai,Chennai,20:55,22:45,25h 50m,1-stop,"12,955"
Indigo,Mumbai,Chennai,11:50,18:30,06h 40m,1-stop,"12,978"
Indigo,Mumbai,Chennai,11:40,19:00,07h 20m,1-stop,"12,978"
Indigo,Mumbai,Chennai,17:30,22:05,04h 35m,1-stop,"13,241"
Indigo,Mumbai,Chennai,16:05,22:05,06h 00m,1-stop,"13,241"
Indigo,Mumbai,Chennai,17:10,21:05,03h 55m,1-stop,"13,661"
Indigo,Mumbai,Chennai,11:50,15:55,04h 05m,1-stop,"14,002"
Vistara,Mumbai,Chennai,22:45,16:35,17h 50m,1-stop,"14,278"
Vistara,Mumbai,Chennai,21:55,16:35,18h 40m,1-stop,"14,278"
Vistara,Mumbai,Chennai,20:55,16:35,19h 40m,1-stop,"14,278"
Vistara,Mumbai,Chennai,19:45,16:35,20h 50m,1-stop,"14,278"
Vistara,Mumbai,Chennai,15:45,16:35,24h 50m,1-stop,"14,278"
Indigo,Mumbai,Chennai,14:40,18:30,03h 50m,1-stop,"14,343"
Indigo,Mumbai,Chennai,16:05,20:15,04h 10m,1-stop,"15,761"
Vistara,Mumbai,Chennai,22:35,20:15,21h 40m,2+-stop,"17,045"
Air India,Mumbai,Chennai,18:35,08:55,14h 20m,2+-stop,
Air India,Mumbai,Chennai,18:35,23:35,29h 00m,2+-stop,
Vistara,Mumbai,Chennai,22:35,20:15,21h 40m,2+-stop,"17,489"
Vistara,Mumbai,Chennai,22:35,22:45,24h 10m,2+-stop,"17,489"
Vistara,Mumbai,Chennai,12:45,20:15,31h 30m,2+-stop,"17,489"
Vistara,Mumbai,Chennai,12:45,22:45,34h 00m,2+-stop,"17,489"
Air India,Mumbai,Chennai,21:05,19:15,22h 10m,1-stop,
Indigo,Mumbai,Chennai,11:10,19:15,08h 05m,1-stop,"17,913"
Vistara,Mumbai,Chennai,12:45,20:15,31h 30m,2+-stop,"18,077"
Vistara,Mumbai,Chennai,12:45,22:45,34h 00m,2+-stop,"18,077"
Air India,Mumbai,Chennai,06:00,19:15,13h 15m,1-stop,
Indigo,Mumbai,Chennai,14:40,21:05,06h 25m,1-stop,"18,281"
Vistara,Mumbai,Chennai,12:45,16:35,27h 50m,2+-stop,"18,812"
Vistara,Mumbai,Chennai,12:45,16:35,27h 50m,2+-stop,"18,812"
Vistara,Mumbai,Chennai,08:45,16:35,07h 50m,1-stop,"19,381"
Air India,Mumbai,Chennai,12:05,08:55,20h 50m,2+-stop,
Air India,Mumbai,Chennai,12:05,23:35,35h 30m,2+-stop,
Air India,Mumbai,Chennai,12:05,23:35,35h 30m,2+-stop,
Vistara,Mumbai,Chennai,18:30,20:15,25h 45m,1-stop,"19,906"
Vistara,Mumbai,Chennai,06:35,16:35,10h 00m,2+-stop,"20,255"
Vistara,Mumbai,Chennai,18:20,20:15,25h 55m,2+-stop,"20,699"
Air India,Mumbai,Chennai,05:45,08:55,27h 10m,2+-stop,
Air India,Mumbai,Chennai,05:45,23:35,17h 50m,2+-stop,
Vistara,Mumbai,Chennai,18:20,22:45,28h 25m,2+-stop,"21,143"
Vistara,Mumbai,Chennai,18:30,16:35,22h 05m,1-stop,"21,168"
Vistara,Mumbai,Chennai,07:00,20:15,37h 15m,2+-stop,"21,983"
Vistara,Mumbai,Chennai,07:00,22:45,39h 45m,2+-stop,"21,983"
AirAsia,Mumbai,Chennai,13:05,17:15,04h 10m,1-stop,"22,214"
Vistara,Mumbai,Chennai,07:00,20:15,37h 15m,2+-stop,"22,571"
Vistara,Mumbai,Chennai,07:00,22:45,39h 45m,2+-stop,"22,571"
Vistara,Mumbai,Chennai,14:40,22:45,08h 05m,1-stop,"22,743"
Air India,Mumbai,Chennai,10:00,19:30,09h 30m,1-stop,
Air India,Mumbai,Chennai,08:00,19:30,11h 30m,1-stop,
Air India,Mumbai,Chennai,07:20,19:30,12h 10m,1-stop Via Indore,
Air India,Mumbai,Chennai,07:00,19:30,12h 30m,1-stop,
Indigo,Mumbai,Chennai,11:00,16:20,05h 20m,1-stop,"24,027"
Vistara,Mumbai,Chennai,12:25,20:15,07h 50m,1-stop,"24,211"
Air India,Mumbai,Chennai,19:00,19:30,24h 30m,1-stop,
Air India,Mumbai,Chennai,18:00,19:30,25h 30m,1-stop,
Vistara,Mumbai,Chennai,10:25,16:35,06h 10m,1-stop,"26,523"
Air India,Mumbai,Chennai,19:00,12:40,17h 40m,1-stop,
Air India,Mumbai,Chennai,18:00,12:40,18h 40m,1-stop,
Air India,Mumbai,Chennai,16:40,08:55,16h 15m,2+-stop,
Vistara,Mumbai,Chennai,06:30,16:35,10h 05m,2+-stop,"30,721"
Vistara,Mumbai,Chennai,10:45,20:15,09h 30m,2+-stop,"32,821"
Vistara,Mumbai,Chennai,10:25,20:15,09h 50m,2+-stop,"36,288"
Air India,Mumbai,Chennai,09:30,23:35,14h 05m,2+-stop,
Air India,Mumbai,Chennai,09:30,23:35,14h 05m,2+-stop,
Air India,Mumbai,Chennai,06:10,19:30,13h 20m,2+-stop,
SpiceJet,Kolkata,Delhi,21:45,23:55,02h 10m,non-stop,"9,132"
SpiceJet,Kolkata,Delhi,06:35,09:05,02h 30m,non-stop,"9,132"
Indigo,Kolkata,Delhi,07:00,09:15,02h 15m,non-stop,"9,132"
Indigo,Kolkata,Delhi,05:20,07:45,02h 25m,non-stop,"9,132"
Indigo,Kolkata,Delhi,23:45,02:10,02h 25m,non-stop,"9,132"
Indigo,Kolkata,Delhi,21:35,00:05,02h 30m,non-stop,"9,132"
AirAsia,Kolkata,Delhi,23:35,02:05,02h 30m,non-stop,"9,132"
Indigo,Kolkata,Delhi,08:50,11:10,02h 20m,non-stop,"9,132"
GO FIRST,Kolkata,Delhi,16:40,22:30,05h 50m,1-stop,"9,132"
AirAsia,Kolkata,Delhi,21:40,03:45,06h 05m,1-stop,"9,132"
GO FIRST,Kolkata,Delhi,16:40,00:10,07h 30m,1-stop,"9,132"
GO FIRST,Kolkata,Delhi,09:20,18:10,08h 50m,1-stop,"9,132"
GO FIRST,Kolkata,Delhi,20:10,08:00,11h 50m,1-stop,"9,132"
GO FIRST,Kolkata,Delhi,20:10,12:05,15h 55m,1-stop,"9,132"
Indigo,Kolkata,Delhi,08:45,19:40,10h 55m,1-stop,"9,395"
Air India,Kolkata,Delhi,06:50,09:15,02h 25m,non-stop,
Vistara,Kolkata,Delhi,07:10,09:35,02h 25m,non-stop,"9,447"
Vistara,Kolkata,Delhi,20:20,22:45,02h 25m,non-stop,"9,447"
SpiceJet,Kolkata,Delhi,21:25,08:55,11h 30m,1-stop,
SpiceJet,Kolkata,Delhi,09:35,22:00,12h 25m,1-stop,
SpiceJet,Kolkata,Delhi,15:35,08:55,17h 20m,1-stop,
SpiceJet,Kolkata,Delhi,09:35,03:00,17h 25m,1-stop,
SpiceJet,Kolkata,Delhi,06:00,00:35,18h 35m,1-stop,
SpiceJet,Kolkata,Delhi,09:35,09:35,24h 00m,1-stop,
Indigo,Kolkata,Delhi,18:30,23:25,04h 55m,1-stop,"9,447"
Indigo,Kolkata,Delhi,17:35,23:05,05h 30m,1-stop,"9,447"
Indigo,Kolkata,Delhi,07:15,14:30,07h 15m,1-stop,"9,447"
Indigo,Kolkata,Delhi,15:00,23:05,08h 05m,1-stop,"9,447"
Indigo,Kolkata,Delhi,14:50,23:25,08h 35m,1-stop,"9,447"
Indigo,Kolkata,Delhi,12:05,21:25,09h 20m,1-stop,"9,447"
GO FIRST,Kolkata,Delhi,14:35,17:05,02h 30m,non-stop,"9,488"
Air India,Kolkata,Delhi,20:15,22:35,02h 20m,non-stop,
Indigo,Kolkata,Delhi,06:55,16:15,09h 20m,1-stop,"9,788"
Indigo,Kolkata,Delhi,10:10,12:20,02h 10m,non-stop,"9,867"
Indigo,Kolkata,Delhi,11:40,14:00,02h 20m,non-stop,"9,867"
AirAsia,Kolkata,Delhi,13:05,21:35,08h 30m,2+-stop,"10,130"
Indigo,Kolkata,Delhi,14:15,23:30,09h 15m,1-stop,"10,130"
SpiceJet,Kolkata,Delhi,15:30,17:45,02h 15m,non-stop,
Vistara,Kolkata,Delhi,10:15,12:40,02h 25m,non-stop,"10,392"
Vistara,Kolkata,Delhi,18:45,21:10,02h 25m,non-stop,"10,392"
Indigo,Kolkata,Delhi,19:10,21:25,02h 15m,non-stop,"10,602"
Indigo,Kolkata,Delhi,18:10,20:30,02h 20m,non-stop,"10,602"
Indigo,Kolkata,Delhi,19:00,00:25,05h 25m,1-stop,"10,812"
Air India,Kolkata,Delhi,15:30,17:55,02h 25m,non-stop,
Indigo,Kolkata,Delhi,14:40,20:00,05h 20m,1-stop,"11,153"
Indigo,Kolkata,Delhi,11:10,17:10,06h 00m,1-stop,"11,453"
Indigo,Kolkata,Delhi,14:40,23:30,08h 50m,1-stop,"11,836"
Indigo,Kolkata,Delhi,11:15,21:55,10h 40m,1-stop,"12,860"
Indigo,Kolkata,Delhi,15:15,17:35,02h 20m,non-stop,"12,912"
Indigo,Kolkata,Delhi,16:35,19:05,02h 30m,non-stop,"12,912"
AirAsia,Kolkata,Delhi,13:15,20:25,07h 10m,2+-stop,"13,174"
AirAsia,Kolkata,Delhi,13:15,03:45,14h 30m,2+-stop,"13,174"
Indigo,Kolkata,Delhi,18:00,23:30,05h 30m,1-stop,"13,201"
Indigo,Kolkata,Delhi,18:00,22:10,04h 10m,1-stop,"13,331"
SpiceJet,Kolkata,Delhi,14:45,16:00,25h 15m,1-stop,
Indigo,Kolkata,Delhi,14:40,22:10,07h 30m,1-stop,"13,646"
Indigo,Kolkata,Delhi,14:50,21:55,07h 05m,1-stop,"14,015"
AirAsia,Kolkata,Delhi,09:10,14:55,05h 45m,1-stop,"14,382"
Indigo,Kolkata,Delhi,14:15,18:30,04h 15m,1-stop,"14,566"
Indigo,Kolkata,Delhi,12:20,19:00,06h 40m,1-stop,"15,248"
Indigo,Kolkata,Delhi,10:40,19:00,08h 20m,1-stop,"15,248"
Air India,Kolkata,Delhi,15:50,23:05,07h 15m,1-stop,
Air India,Kolkata,Delhi,15:50,09:30,17h 40m,1-stop,
Vistara,Kolkata,Delhi,17:35,00:10,06h 35m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,17:35,00:55,07h 20m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,10:25,18:05,07h 40m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,10:25,21:55,11h 30m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,10:25,23:00,12h 35m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,10:25,00:10,13h 45m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,10:25,00:55,14h 30m,2+-stop,"18,158"
Indigo,Kolkata,Delhi,12:05,19:00,06h 55m,1-stop,"16,955"
AirAsia,Kolkata,Delhi,09:30,20:25,10h 55m,2+-stop,"17,218"
AirAsia,Kolkata,Delhi,09:30,03:45,18h 15m,2+-stop,"17,218"
Vistara,Kolkata,Delhi,17:35,10:25,16h 50m,2+-stop,"17,349"
Vistara,Kolkata,Delhi,17:35,08:20,14h 45m,2+-stop,"17,666"
Vistara,Kolkata,Delhi,17:35,21:35,28h 00m,2+-stop,"17,666"
Vistara,Kolkata,Delhi,10:25,21:35,35h 10m,2+-stop,"17,666"
GO FIRST,Kolkata,Delhi,10:30,21:55,11h 25m,1-stop,"17,743"
GO FIRST,Kolkata,Delhi,10:30,00:20,13h 50m,1-stop,"17,743"
GO FIRST,Kolkata,Delhi,10:30,00:50,14h 20m,1-stop,"17,743"
Air India,Kolkata,Delhi,19:00,08:55,13h 55m,1-stop,
Air India,Kolkata,Delhi,19:00,12:20,17h 20m,1-stop,
Vistara,Kolkata,Delhi,17:35,10:25,16h 50m,2+-stop,"17,955"
Vistara,Kolkata,Delhi,17:35,19:50,26h 15m,2+-stop,"18,113"
Vistara,Kolkata,Delhi,10:25,19:50,33h 25m,2+-stop,"18,113"
Vistara,Kolkata,Delhi,17:35,12:40,19h 05m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,17:35,14:05,20h 30m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,17:35,16:55,23h 20m,2+-stop,"18,158"
Vistara,Kolkata,Delhi,20:35,21:35,25h 00m,2+-stop,"18,404"
Vistara,Kolkata,Delhi,17:35,16:30,22h 55m,2+-stop,"18,430"
Vistara,Kolkata,Delhi,10:25,16:30,30h 05m,2+-stop,"18,430"
Vistara,Kolkata,Delhi,17:35,08:05,14h 30m,2+-stop,"18,475"
Air India,Kolkata,Delhi,17:00,13:00,20h 00m,1-stop,
SpiceJet,Kolkata,Delhi,09:35,18:20,08h 45m,1-stop,
SpiceJet,Kolkata,Delhi,06:00,08:35,26h 35m,1-stop,
Vistara,Kolkata,Delhi,20:35,12:40,16h 05m,2+-stop,"18,895"
Vistara,Kolkata,Delhi,20:35,10:25,13h 50m,2+-stop,"18,914"
Vistara,Kolkata,Delhi,20:35,19:50,23h 15m,2+-stop,"19,145"
Vistara,Kolkata,Delhi,20:35,08:05,11h 30m,2+-stop,"19,212"
Vistara,Kolkata,Delhi,20:35,16:30,19h 55m,2+-stop,"19,462"
SpiceJet,Kolkata,Delhi,14:45,11:25,20h 40m,1-stop,
SpiceJet,Kolkata,Delhi,11:20,11:25,24h 05m,1-stop,
SpiceJet,Kolkata,Delhi,10:20,11:25,25h 05m,1-stop,
Vistara,Kolkata,Delhi,10:25,19:50,33h 25m,2+-stop,"19,880"
Vistara,Kolkata,Delhi,17:35,08:35,15h 00m,2+-stop,"19,945"
Vistara,Kolkata,Delhi,10:25,16:30,30h 05m,2+-stop,"20,197"
Vistara,Kolkata,Delhi,10:25,20:40,10h 15m,2+-stop,"20,470"
Vistara,Kolkata,Delhi,20:35,08:35,12h 00m,2+-stop,"20,682"
Air India,Kolkata,Delhi,17:00,08:55,15h 55m,1-stop,
Air India,Kolkata,Delhi,17:15,12:20,19h 05m,1-stop,
Air India,Kolkata,Delhi,17:15,15:15,22h 00m,1-stop,
Air India,Kolkata,Delhi,17:15,18:20,25h 05m,1-stop,
